key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6833	328	0		99	intr :	intr :		473b	1	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6833.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=473b											0
6834	328	6833	^^^ e-	0				473b	2	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6834.html	<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span> <span class=""nag-hammadi""></span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=473b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
6835	328	6833	(S) ^^^ n- *^or ? for [en-]^*	0				473b	3	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6835.html	(S) <i><b>c</b></i> ⲛ- {or ? for ⲉⲛ-}	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i><b>c</b></i> ⲛ- {or ? for ⲉⲛ-}</span> <span class=""nag-hammadi""></span></span>"	ⲛ- {or ? for ⲉⲛ-}	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲛ- {or ? for ⲉⲛ-}</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=473b	ⲛ- {or ? for ⲉⲛ-} (c)										1
6836	328	6833	(S) ^^^ ntn-	0	cease for, from	cease for, from		473b	4	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6836.html	(S) <i><b>c</b></i> ⲛⲧⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i><b>c</b></i> ⲛⲧⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲛⲧⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲛⲧⲛ-</span> (c)</span>"	-		cease for, from	cease for, from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=473b	ⲛⲧⲛ- (c)										1
6837	328	6833	(S) ^^^ Hn-	0	from	from		473b	5	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6837.html	(S) <i><b>c</b></i> ϩⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i><b>c</b></i> ϩⲛ-</span> <span class=""nag-hammadi""></span></span>"	ϩⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲛ-</span> (c)</span>"	-		from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=473b	ϩⲛ- (c)										1
2537	328	0	(S) atouw	0	ceaseless /$gk: [[ateleuthtos, aperantos]]$/	ceaseless /$gk: [[ateleuthtos, aperantos]]$/	ateleuthtos, aperantos	474a	6	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2537.html	(S) ⲁⲧⲟⲩⲱ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲁⲧⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ⲁⲧⲟⲩⲱ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲁⲧⲟⲩⲱ</span></span>"	-	ατελευτητοσ, απεραντοσ	ceaseless [ατελευτητοσ, απεραντοσ]	ceaseless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a	ⲁⲧⲟⲩⲱ										0
2538	328	0	(S,A,B,O) T ouw	2	make cease, release, loose |$ {intr:}  /$gk: [[luein]]$/ |$ {tr:} (B,S) /$gk: [[luein]]$/	make cease, release, loose |$ {intr:}  /$gk: [[luein]]$/ |$ {tr:} (B,S) /$gk: [[luein]]$/	luein	474a	7	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2538.html	(S, A, B, O) ϯ ⲟⲩⲱ	"<span class=""word S A B O"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect O"">O</span>) <span class=""spelling S A B O"">ϯ ⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ϯ ⲟⲩⲱ	"<span class=""word S A B O"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect O"">O</span>) <span class=""spelling S A B O"">ϯ ⲟⲩⲱ</span></span>"	verb	λυειν	"make cease, release, loose
― <b>intr:</b> [λυειν]
― <b>tr:</b> <i>B,S</i> [λυειν]"	"make cease, release, loose
― <b>intr:</b> 
― <b>tr:</b> <i>B,S</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a	ϯ ⲟⲩⲱ			ϯ ⲟⲩⲱ		ϯ ⲟⲩⲱ			ϯ ⲟⲩⲱ		0
6838	328	2538		99	tr :	tr :		474a	8	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6838.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a											1
6839	328	2538	^^^ Hn-,^^^ Ken-	0	loose from	loose from		474a	9	2010-08-04	2010-08-04	vagrant	vagrant	https://pishoyg.github.io/crum/6839.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲛ-</span>, <span class=""spelling""><i><b>c</b></i> ϧⲉⲛ-</span> <span class=""nag-hammadi""></span></span>"	ϩⲛ-, ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">ϩⲛ-</span>, <span class=""spelling"">ϧⲉⲛ-</span> (c)</span>"	-		loose from	loose from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
2539	328	2538	(B) atT ouw	0	unending /$gk: [[adialutos]]$/	unending /$gk: [[adialutos]]$/	adialutos	474a	10	2010-03-01	2010-08-04	vagrant	vagrant	https://pishoyg.github.io/crum/2539.html	(B) ⲁⲧϯ ⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲧϯ ⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ⲁⲧϯ ⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲧϯ ⲟⲩⲱ</span></span>"	-	αδιαλυτοσ	unending [αδιαλυτοσ]	unending	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a						ⲁⲧϯ ⲟⲩⲱ					1
2540	328	2538	(B) JinT ouw	0	 /$gk: [[kataluein]]$/	 /$gk: [[kataluein]]$/	kataluein	474a	11	2010-03-01	2010-03-01	vagrant	vagrant	https://pishoyg.github.io/crum/2540.html	(B) ϫⲓⲛϯ ⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϫⲓⲛϯ ⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ϫⲓⲛϯ ⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϫⲓⲛϯ ⲟⲩⲱ</span></span>"	-	καταλυειν	[καταλυειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a						ϫⲓⲛϯ ⲟⲩⲱ					1
2541	328	0	(B) aouw	3	(with [Gi]), bring to an end, (so) delay	(with [Gi]), bring to an end, (so) delay		474a	12	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2541.html	(B) ⲁⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ⲁⲟⲩⲱ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲁⲟⲩⲱ</span> (noun)</span>"	noun		<i>with ϭⲓ</i>, bring to an end, <i>so</i> delay	<i>with ϭⲓ</i>, bring to an end, <i>so</i> delay	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a						ⲁⲟⲩⲱ (noun)					0
6842	328	2541		99	intr :	intr :		474a	13	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6842.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a											1
6840	328	6842	^^^ e-	0				474a	14	2010-08-04	2010-08-04	vagrant	vagrant	https://pishoyg.github.io/crum/6840.html	<i><b>c</b></i> ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉ-</span> <span class=""nag-hammadi""></span></span>"	ⲉ-	"<span class=""word""><span class=""spelling"">ⲉ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	2
6841	328	6842	^^^ n-	0	wait for	wait for		474a	15	2010-08-04	2010-08-04	vagrant	vagrant	https://pishoyg.github.io/crum/6841.html	<i><b>c</b></i> ⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲛ-	"<span class=""word""><span class=""spelling"">ⲛ-</span> (c)</span>"	-		wait for	wait for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474a	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	2
2542	329	0	(S) n pouw	0	bring news /$gk: [[anaggellein]]$/	bring news /$gk: [[anaggellein]]$/	anaggellein	474b	1	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2542.html	(S) ⲛ ⲡⲟⲩⲱ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲛ ⲡⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ⲛ ⲡⲟⲩⲱ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲛ ⲡⲟⲩⲱ</span></span>"	-	αναγγελλειν	bring news [αναγγελλειν]	bring news	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b	ⲛ ⲡⲟⲩⲱ										0
2543	329	0	(S,A,B,F) r ouw,er ouw,el ouw	0	make reply (or merely) speak |$ {intr:} /$gk: [[apokrinesqai, apologeisqai]]$/ |$ {tr:} /$gk: [[apokrinesqai]]$/	make reply (or merely) speak |$ {intr:} /$gk: [[apokrinesqai, apologeisqai]]$/ |$ {tr:} /$gk: [[apokrinesqai]]$/	apokrinesqai, apologeisqai	474b	2	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2543.html	(S, A, B, F) ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ	"<span class=""word S A B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A B F"">ⲣ ⲟⲩⲱ</span>, <span class=""spelling S A B F"">ⲉⲣ ⲟⲩⲱ</span>, <span class=""spelling S A B F"">ⲉⲗ ⲟⲩⲱ</span> <span class=""nag-hammadi""></span></span>"	ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ	"<span class=""word S A B F"">(<span class=""dialect S"">S</span>, <span class=""dialect A"">A</span>, <span class=""dialect B"">B</span>, <span class=""dialect F"">F</span>) <span class=""spelling S A B F"">ⲣ ⲟⲩⲱ</span>, <span class=""spelling S A B F"">ⲉⲣ ⲟⲩⲱ</span>, <span class=""spelling S A B F"">ⲉⲗ ⲟⲩⲱ</span></span>"	-	αποκρινεσθαι, απολογεισθαι	"make reply <i>or merely</i> speak
― <b>intr:</b> [αποκρινεσθαι, απολογεισθαι]
― <b>tr:</b> [αποκρινεσθαι]"	"make reply <i>or merely</i> speak
― <b>intr:</b> 
― <b>tr:</b>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b	ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ			ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ		ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ	ⲣ ⲟⲩⲱ, ⲉⲣ ⲟⲩⲱ, ⲉⲗ ⲟⲩⲱ				0
6843	329	2543		99	With preposition:	With preposition:		474b	3	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6843.html					HEADER		With preposition:	With preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b											1
6844	329	6843	^^^ n-	0	reply, speak to	reply, speak to		474b	4	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6844.html	<i><b>c</b></i> ⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲛ-	"<span class=""word""><span class=""spelling"">ⲛ-</span> (c)</span>"	-		reply, speak to	reply, speak to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	2
6845	329	6843	(B) ^^^ eHoun eHren-	0	(as last)	(as last)		474b	5	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6845.html	(B) <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϩⲣⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B""><i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϩⲣⲉⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲉϩⲟⲩⲛ ⲉϩⲣⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲉϩⲟⲩⲛ ⲉϩⲣⲉⲛ-</span> (c)</span>"	-		<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b						ⲉϩⲟⲩⲛ ⲉϩⲣⲉⲛ- (c)					2
6846	329	6843	(B) ^^^ eHrhi eJen-	0	reply about, respecting	reply about, respecting		474b	6	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6846.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B""><i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲉϩⲣⲏⲓ ⲉϫⲉⲛ-</span> (c)</span>"	-		reply about, respecting	reply about, respecting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b						ⲉϩⲣⲏⲓ ⲉϫⲉⲛ- (c)					2
6847	329	6843	(B) ^^^ naHren-	0	reply, speak before	reply, speak before		474b	7	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6847.html	(B) <i><b>c</b></i> ⲛⲁϩⲣⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B""><i><b>c</b></i> ⲛⲁϩⲣⲉⲛ-</span> <span class=""nag-hammadi""></span></span>"	ⲛⲁϩⲣⲉⲛ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲛⲁϩⲣⲉⲛ-</span> (c)</span>"	-		reply, speak before	reply, speak before	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b						ⲛⲁϩⲣⲉⲛ- (c)					2
6848	329	6843	(B) ^^^ oube-	0	reply to	reply to		474b	8	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6848.html	(B) <i><b>c</b></i> ⲟⲩⲃⲉ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B""><i><b>c</b></i> ⲟⲩⲃⲉ-</span> <span class=""nag-hammadi""></span></span>"	ⲟⲩⲃⲉ-	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ⲟⲩⲃⲉ-</span> (c)</span>"	-		reply to	reply to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b						ⲟⲩⲃⲉ- (c)					2
6849	329	6843	(S) ^^^ Harn-	0	(as last)	(as last)		474b	9	2010-08-04	1900-01-01	vagrant		https://pishoyg.github.io/crum/6849.html	(S) <i><b>c</b></i> ϩⲁⲣⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S""><i><b>c</b></i> ϩⲁⲣⲛ-</span> <span class=""nag-hammadi""></span></span>"	ϩⲁⲣⲛ-	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϩⲁⲣⲛ-</span> (c)</span>"	-		<i>as last</i>	<i>as last</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=474b	ϩⲁⲣⲛ- (c)										2
