key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-classify	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8684	2652	8680	^^^ eKrhi e-	0				840b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8684.html	<i><b>c</b></i> ⲉϧⲣⲏⲓ ⲉ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉϧⲣⲏⲓ ⲉ-</span></span>"	ⲉϧⲣⲏⲓ ⲉ-	"<span class=""word""><span class=""spelling"">ⲉϧⲣⲏⲓ ⲉ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=840b	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	ⲉϧⲣⲏⲓ ⲉ- (c)	1
8685	2652	8680	^^^ ebol eHren-	0				840b	6	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8685.html	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ-</span></span>"	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ-	"<span class=""word""><span class=""spelling"">ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=840b	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	ⲉⲃⲟⲗ ⲉϩⲣⲉⲛ- (c)	1
8686	2652	8680	^^^ erat=	0				840b	7	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8686.html	<i><b>c</b></i> ⲉⲣⲁⲧ=	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲣⲁⲧ=</span></span>"	ⲉⲣⲁⲧ=	"<span class=""word""><span class=""spelling"">ⲉⲣⲁⲧ=</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=840b	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	ⲉⲣⲁⲧ= (c)	1
8687	2652	8680	^^^ eJen-	0				840b	8	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8687.html	<i><b>c</b></i> ⲉϫⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉϫⲉⲛ-</span></span>"	ⲉϫⲉⲛ-	"<span class=""word""><span class=""spelling"">ⲉϫⲉⲛ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=840b	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ- (c)	1
8688	2652	8680	^^^ nsa-	0				841a	9	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8688.html	<i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
8689	2652	8680	^^^ Sa-	0				841a	10	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8689.html	<i><b>c</b></i> ϣⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϣⲁ-</span></span>"	ϣⲁ-	"<span class=""word""><span class=""spelling"">ϣⲁ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	ϣⲁ- (c)	1
8690	2652	8680	^^^ Ken-	0				841a	11	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8690.html	<i><b>c</b></i> ϧⲉⲛ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϧⲉⲛ-</span></span>"	ϧⲉⲛ-	"<span class=""word""><span class=""spelling"">ϧⲉⲛ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	ϧⲉⲛ- (c)	1
8691	2652	8680	^^^ Ha-	0				841a	12	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8691.html	<i><b>c</b></i> ϩⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲁ-</span></span>"	ϩⲁ-	"<span class=""word""><span class=""spelling"">ϩⲁ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	1
8692	2652	8680	^^^ Hi-	0				841a	13	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8692.html	<i><b>c</b></i> ϩⲓ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ϩⲓ-</span></span>"	ϩⲓ-	"<span class=""word""><span class=""spelling"">ϩⲓ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	1
8693	2652	0		99	With following adverb:	With following adverb:		841a	14	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8693.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a											0
8694	2652	8693	^^^ eKoun	0				841a	15	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8694.html	<i><b>c</b></i> ⲉϧⲟⲩⲛ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉϧⲟⲩⲛ</span></span>"	ⲉϧⲟⲩⲛ	"<span class=""word""><span class=""spelling"">ⲉϧⲟⲩⲛ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	ⲉϧⲟⲩⲛ (c)	1
8695	2652	8693	^^^ mmau	0				841a	16	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8695.html	<i><b>c</b></i> ⲙⲙⲁⲩ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲙⲙⲁⲩ</span></span>"	ⲙⲙⲁⲩ	"<span class=""word""><span class=""spelling"">ⲙⲙⲁⲩ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	ⲙⲙⲁⲩ (c)	1
8696	2652	8693	^^^ samenHh	0				841a	17	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8696.html	<i><b>c</b></i> ⲥⲁⲙⲉⲛϩⲏ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲥⲁⲙⲉⲛϩⲏ</span></span>"	ⲥⲁⲙⲉⲛϩⲏ	"<span class=""word""><span class=""spelling"">ⲥⲁⲙⲉⲛϩⲏ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	ⲥⲁⲙⲉⲛϩⲏ (c)	1
8697	2652	8693	^^^ safaHou	0				841a	18	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8697.html	<i><b>c</b></i> ⲥⲁⲫⲁϩⲟⲩ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲥⲁⲫⲁϩⲟⲩ</span></span>"	ⲥⲁⲫⲁϩⲟⲩ	"<span class=""word""><span class=""spelling"">ⲥⲁⲫⲁϩⲟⲩ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	ⲥⲁⲫⲁϩⲟⲩ (c)	1
4091	2652	0	^^	1	course /$gk: [[dromos, sundromh]]$/	course /$gk: [[dromos, sundromh]]$/	dromos, sundromh	841a	19	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4091.html	―	"<span class=""word""><span class=""spelling"">―</span></span>"	―	"<span class=""word""><span class=""spelling"">―</span> (ⲡ)</span>"	noun male	δρομοσ, συνδρομη	course [δρομοσ, συνδρομη]	course	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	0
4092	2652	0	ma nG.	0	place of running, path /$gk: [[troxia]]$/	place of running, path /$gk: [[troxia]]$/	troxia	841a	20	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4092.html	ⲙⲁ ⲛϭ.	"<span class=""word""><span class=""spelling"">ⲙⲁ ⲛϭ.</span></span>"	ⲙⲁ ⲛϭ.	"<span class=""word""><span class=""spelling"">ⲙⲁ ⲛϭ.</span></span>"	-	τροχια	place of running, path [τροχια]	place of running, path	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	ⲙⲁ ⲛϭ.	0
4093	2652	0	reFG.	0	runner /$gk: [[dromeus]]$/ | pursuer, dispeller	runner /$gk: [[dromeus]]$/ | pursuer, dispeller	dromeus	841a	21	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4093.html	ⲣⲉϥϭ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϭ.</span></span>"	ⲣⲉϥϭ.	"<span class=""word""><span class=""spelling"">ⲣⲉϥϭ.</span></span>"	-	δρομευσ	"runner [δρομευσ]
pursuer, dispeller"	"runner 
pursuer, dispeller"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	ⲣⲉϥϭ.	0
4094	2652	0	JinG.	0	act of running /$gk: [[troxia]]$/	act of running /$gk: [[troxia]]$/	troxia	841a	22	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4094.html	ϫⲓⲛϭ.	"<span class=""word""><span class=""spelling"">ϫⲓⲛϭ.</span></span>"	ϫⲓⲛϭ.	"<span class=""word""><span class=""spelling"">ϫⲓⲛϭ.</span></span>"	-	τροχια	act of running [τροχια]	act of running	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	ϫⲓⲛϭ.	0
8698	2653	0		99	tr :	tr :		841a	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8698.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a											0
8699	2653	8698	^^^ nsa-	0				841a	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8699.html	<i><b>c</b></i> ⲛⲥⲁ-	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲛⲥⲁ-</span></span>"	ⲛⲥⲁ-	"<span class=""word""><span class=""spelling"">ⲛⲥⲁ-</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
8700	2653	8698	^^^ ebol	0				841a	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8700.html	<i><b>c</b></i> ⲉⲃⲟⲗ	"<span class=""word""><span class=""spelling""><i><b>c</b></i> ⲉⲃⲟⲗ</span></span>"	ⲉⲃⲟⲗ	"<span class=""word""><span class=""spelling"">ⲉⲃⲟⲗ</span> (c)</span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
8701	2653	8698	(S) GoJ ebol	0				841b	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8701.html	(S) ϭⲟϫ ⲉⲃⲟⲗ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϭⲟϫ ⲉⲃⲟⲗ</span></span>"	ϭⲟϫ ⲉⲃⲟⲗ	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ϭⲟϫ ⲉⲃⲟⲗ</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841b	ϭⲟϫ ⲉⲃⲟⲗ										1
8702	2653	8698	(B) JinJ. ebol	0				841b	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8702.html	(B) ϫⲓⲛϫ. ⲉⲃⲟⲗ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϫⲓⲛϫ. ⲉⲃⲟⲗ</span></span>"	ϫⲓⲛϫ. ⲉⲃⲟⲗ	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">ϫⲓⲛϫ. ⲉⲃⲟⲗ</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841b						ϫⲓⲛϫ. ⲉⲃⲟⲗ					1
4095	2653	0	(B) ^^	1	 /$gk: [[koph]]$/	 /$gk: [[koph]]$/	koph	841b	6	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4095.html	(B) ―	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">―</span></span>"	―	"<span class=""word B"">(<span class=""dialect B"">B</span>) <span class=""spelling B"">―</span> (ⲡ)</span>"	noun male	κοπη	[κοπη]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841b						― (ⲡ)					0
4096	2653	0	(S) r G.	0				841b	7	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4096.html	(S) ⲣ ϭ.	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲣ ϭ.</span></span>"	ⲣ ϭ.	"<span class=""word S"">(<span class=""dialect S"">S</span>) <span class=""spelling S"">ⲣ ϭ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841b	ⲣ ϭ.										0
4097	2653	0	ma nJ.	0				841b	8	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4097.html	ⲙⲁ ⲛϫ.	"<span class=""word""><span class=""spelling"">ⲙⲁ ⲛϫ.</span></span>"	ⲙⲁ ⲛϫ.	"<span class=""word""><span class=""spelling"">ⲙⲁ ⲛϫ.</span></span>"	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=841b	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	ⲙⲁ ⲛϫ.	0
